question,ground_truth,context,generated_answer
What is the effect of AMD on depth judgment?,AMD impairs depth judgment by distorting central vision cues.,"['Age-related macular degeneration damages the macula and causes central and overall vision loss, which impairs spatial perception and mobility and leads to reduced depth perception and poorer depth judgment. This makes everyday tasks that rely on accurate depth cues—such as driving, lane keeping, gap selection and navigating intersections—more error-prone, increases motion sensitivity and observation errors, and can raise dependence on others and safety risks.']","Age-related macular degeneration impairs the macula and reduces central vision, which diminishes depth perception and depth judgment—making spatial tasks like driving, lane-keeping, gap selection, and navigating intersections more error-prone and increasing safety risks."
What is the purpose of retinal implants in AMD research?,Retinal implants aim to restore vision by replacing damaged photoreceptors in AMD.,"['Retinal implants in AMD research are being developed to restore or improve visual function and quality of life for people with central vision loss from retinal degeneration; they aim to treat blindness and vision loss, support vision restoration for blind patients, and help regain useful sight for everyday activities.']","Retinal implants in AMD research are being developed to restore or improve visual function and quality of life for people with central vision loss from retinal degeneration by treating blindness, supporting vision restoration, and helping regain useful sight for everyday activities."
What is the role of smoking in AMD development?,"Smoking increases oxidative stress, contributing to AMD development.","['Smoking is a major modifiable risk factor for age-related macular degeneration: it increases the likelihood of developing AMD—especially late and neovascular forms—tends to bring earlier onset and faster progression, worsens disease severity and visual outcomes, and can impair response to treatments; quitting smoking reduces risk and disease progression.']","Smoking is a major modifiable risk factor for AMD: it increases the likelihood—particularly of late and neovascular AMD—promotes earlier onset and faster progression, worsens severity and visual outcomes, can reduce treatment response, and smoking cessation lowers risk and disease progression."
What is a typical adaptation for AMD patients in mobility?,A typical adaptation is using a cane to detect obstacles.,"['People with AMD commonly adopt eccentric-viewing strategies—training to use saccadic eye movements and peripheral vision—combined with mobility rehabilitation and assistive technologies; these approaches (including, for some, devices such as an implantable miniature telescope) help compensate for central vision loss, improve navigation and spatial awareness, and reduce dependence.']","A typical adaptation for AMD patients in mobility is eccentric-viewing training—learning to use saccadic eye movements and peripheral vision—combined with mobility rehabilitation and assistive technologies (e.g., orientation aids or, for some, an implantable miniature telescope) to improve navigation, spatial awareness, and reduce dependence."
What is the benefit of blue-light filters for AMD?,"Blue-light filters reduce retinal damage, aiding AMD prevention.","['By reducing exposure to high-energy blue light, blue-light filters can lessen photochemical injury to the retina and retinal pigment epithelium, decreasing oxidative stress, inflammation, lipofuscin buildup and cell death that contribute to development and worsening of age-related macular degeneration, and thus may help slow disease progression and preserve central vision.']","Blue-light filters may reduce photochemical retinal injury by lowering exposure to high-energy blue light, thereby decreasing oxidative stress, inflammation, lipofuscin accumulation, and retinal cell death that contribute to AMD progression, and thus may help slow disease progression and preserve central vision."
What is the effect of AMD on visual processing speed?,AMD slows visual processing speed by impairing central vision clarity.,"['Age-related macular degeneration slows visual processing, degrading the quick interpretation of central visual information and leading to poorer reading and driving performance, increased motion sensitivity and spatial-perception problems, and more observation and lane-keeping errors; some retinal therapies can partly restore processing speed, but AMD generally results in slowed visual information processing.']","Age-related macular degeneration slows visual processing speed, impairing rapid central visual interpretation and leading to poorer reading and driving performance, increased motion- and spatial-perception difficulties, and more observation and lane-keeping errors, with some retinal therapies partially restoring processing speed in some cases."
What is the purpose of support groups for AMD patients?,Support groups provide emotional and practical coping strategies for AMD patients.,"['Support groups give people with age-related macular degeneration emotional and practical support to cope with vision loss, frustration, and reduced independence; they provide companionship and family-like backing, share strategies for daily tasks (reading, mobility, driving), offer information about monitoring and treatments, and overall help improve quality of life and acceptance of care.']","Support groups for people with age-related macular degeneration provide emotional and practical support—offering companionship, coping strategies for daily tasks (reading, mobility, driving), information about monitoring and treatments, and overall help to improve quality of life and acceptance of care."
What is the role of oxidative stress in AMD?,"Oxidative stress damages retinal cells, promoting AMD onset.","['Oxidative stress is a central driver of AMD: it is prominent in the retina and RPE and induces mitochondrial dysfunction, DNA damage, cell senescence and death, promoting RPE degeneration, drusen/deposit formation and both atrophic and neovascular disease, thereby accelerating AMD pathogenesis and vision loss; it is worsened by aging and environmental insults (e.g., blue light) and linked to inflammatory activation, while antioxidants, dietary supplements (such as zeaxanthin) and compounds like resveratrol can reduce oxidative damage and may help slow progression.']","Oxidative stress drives AMD by causing mitochondrial dysfunction, DNA damage, cell senescence and death in the retina and RPE—promoting RPE degeneration, drusen/deposit formation, inflammation and both atrophic and neovascular changes—worsened by aging and environmental insults (e.g., blue light) and potentially mitigated by antioxidants, dietary supplements (e.g., zeaxanthin) and compounds like resveratrol."
What is a common visual distortion in wet AMD?,A common visual distortion in wet AMD is seeing straight lines as wavy.,['A common visual distortion in wet age-related macular degeneration is central visual distortion—patients often notice blurring or warping of central vision (straight lines appearing wavy) and may be unable to clearly see what they are looking at directly.'],"A common visual distortion in wet age-related macular degeneration is central visual distortion, in which patients experience blurring or warping of central vision (straight lines appearing wavy) and difficulty seeing objects they look at directly."
What is the benefit of adjustable lighting for AMD patients?,"Adjustable lighting optimizes visibility, aiding AMD patients with tasks.","['Adjustable lighting can improve visual sensitivity and reduce the lighting-related problems people with AMD experience, making tasks like reading, mobility and other daily activities easier and helping preserve functional use of the macula under varied light conditions.']","Adjustable lighting can improve visual sensitivity, reduce lighting-related difficulties, and thereby make reading, mobility, and daily activities easier while helping preserve functional macular use under varied light conditions."
What is the effect of AMD on pattern recognition?,AMD impairs pattern recognition by blurring central vision details.,"['Age-related macular degeneration primarily damages central vision and causes blurred or lost central sight, which reduces the ability to resolve fine detail and impairs recognition of faces and other visual patterns, leading to difficulties with tasks like reading, driving and spatial judgments; some interventions such as prosthetic central vision or perceptual training can partially improve face- and pattern-recognition performance.']","Age-related macular degeneration primarily impairs central vision, causing blurred or lost central sight that reduces the ability to resolve fine detail and thereby worsens pattern recognition (e.g., faces and other visual patterns), though interventions like prosthetic central vision or perceptual training can partially improve performance."
What is the purpose of laser therapy in AMD?,Laser therapy seals leaking blood vessels to slow wet AMD progression.,"['Laser therapy for AMD is used to treat neovascular (wet) disease and, in subthreshold forms, to target non‑exudative AMD by reducing drusen and slowing progression to advanced disease; the overall aims are to preserve or improve central vision (helping reading and face recognition), and in some approaches to address geographic atrophy by directly affecting the macula and retina.']","The purpose of laser therapy in AMD is to treat neovascular (wet) disease and, in subthreshold forms for non‑exudative AMD, to reduce drusen, slow progression to advanced disease (including targeting geographic atrophy in some approaches), and thereby preserve or improve central vision for tasks like reading and face recognition."
What is the role of sunlight in AMD risk?,Sunlight increases AMD risk by causing retinal oxidative damage.,"['Sunlight exposure has been linked to an increased risk of age-related macular degeneration: both past and current exposure, particularly high cumulative levels, are associated with the development and progression of early and late AMD, indicating that sunlight is a contributing environmental factor in AMD risk.']","Epidemiologic evidence indicates that past and current sunlight exposure—especially high cumulative levels—is associated with increased risk and progression of both early and late age-related macular degeneration, identifying sunlight as a contributing environmental risk factor."
What is a typical emotional reaction to AMD progression?,A typical emotional reaction to AMD progression is frustration over vision loss.,"['A typical emotional reaction to AMD progression is significant emotional distress, often including anxiety, frustration, and low mood as vision worsens.']","A typical emotional reaction to AMD progression is significant emotional distress, commonly including anxiety, frustration, and low mood as vision worsens."
What is the benefit of handheld scanners for AMD patients?,"Handheld scanners magnify text, aiding AMD patients with reading.","['Handheld scanners make retinal imaging convenient and accessible, allowing easier, more frequent screening and monitoring of macular changes even for patients with central vision loss or difficulty fixating; this enables earlier detection of progression, timelier treatment decisions, and better chances of preserving vision and independence.']","Handheld retinal scanners improve accessibility and frequency of imaging for AMD patients—including those with central vision loss or fixation difficulty—enabling earlier detection of progression, timelier treatment decisions, and better chances of preserving vision and independence."
What is the effect of AMD on visual attention?,AMD reduces visual attention by impairing central focus.,"['Age-related macular degeneration mainly damages central vision and often makes it hard to see what a person is directly looking at; this loss of central clarity and altered motion sensitivity disrupts visual attention and scanning, producing more observation errors and poorer spatial perception and mobility, with consequences such as difficulty reading, impaired driving performance (lane keeping, gap selection, traffic-light errors), increased dependence, and greater frustration.']","Age-related macular degeneration impairs visual attention by reducing central clarity and altering motion sensitivity, which disrupts visual scanning and attention, leading to more observation errors, poorer spatial perception and mobility, and functional difficulties such as reading and driving."
What is the primary function of cone cells in the macula?,Cone cells in the macula enable color vision and sharp detail perception.,"['Cone photoreceptors concentrated in the macula provide high-resolution, color central vision—the fine-detail, daylight vision used for reading, recognizing faces, and tasks requiring sharp acuity—and when macular cones are damaged (as in age-related macular degeneration and other macular disorders) this leads to loss of central vision and impaired ability to see what one is looking at.']","Cone photoreceptors concentrated in the macula mediate high-resolution, color central vision used for fine-detail, daylight tasks such as reading and face recognition, and damage to these cones (as in AMD) causes loss of central vision."
What is the earliest stage of AMD called?,The earliest stage of AMD is called early AMD.,['The earliest stage of age-related macular degeneration is called early-stage (or early) AMD; it can be detected with fundus photo grading and may be associated with subtle functional changes such as delayed rod‑mediated dark adaptation.'],"The earliest stage of age-related macular degeneration is called early-stage (or early) AMD, detectable by fundus photo grading and sometimes associated with subtle functional changes like delayed rod-mediated dark adaptation."
What is the most noticeable symptom of late AMD?,The most noticeable symptom of late AMD is significant central vision loss.,"['The most noticeable symptom of late age-related macular degeneration is loss of central vision—people have difficulty seeing what they are directly looking at, causing significant central visual impairment that can progress to blindness.']","The most noticeable symptom of late age-related macular degeneration is loss of central vision, causing marked difficulty seeing what one is directly looking at and potentially progressing to blindness."
What is the main purpose of the AREDS clinical trials?,The main purpose of the AREDS clinical trials is to test supplements for slowing AMD progression.,"['The AREDS clinical trials were designed to evaluate whether prophylactic, evidence-based nutritional supplementation can prevent or slow progression from early and intermediate age-related macular degeneration to advanced AMD.']","The main purpose of the AREDS clinical trials was to determine whether prophylactic, evidence-based nutritional supplementation can prevent or slow progression from early and intermediate age-related macular degeneration to advanced AMD."
What is the most widely used imaging technique for AMD?,The most widely used imaging technique for AMD is optical coherence tomography (OCT).,"['Optical coherence tomography (OCT) is the most widely used imaging technique for age-related macular degeneration, providing high-resolution cross-sectional views of the retina that reveal drusen, subretinal deposits, exudation, and neovascular changes and serving as a central tool for diagnosis and monitoring, often alongside color fundus photography.']","Optical coherence tomography (OCT) is the most widely used imaging technique for age-related macular degeneration, providing high-resolution cross-sectional retinal views that reveal drusen, subretinal deposits, exudation, and neovascular changes for diagnosis and monitoring."
What is the typical timeframe for wet AMD symptom onset?,Wet AMD symptoms typically onset within days to weeks.,"['Symptoms of wet AMD usually appear suddenly and progress rapidly—most commonly developing over days to weeks after the disease converts to the wet form, often following years of dry-AMD changes such as drusen, so sudden central distortion or blurring should prompt urgent evaluation.']","Symptoms of wet AMD typically appear suddenly and progress rapidly, most commonly developing over days to weeks after conversion from dry-stage changes such as drusen."
What is the role of rod cells in retinal function?,Rod cells enable vision in low light and peripheral detection.,"['Rods are the retina’s photoreceptors specialized for low‑light (scotopic) vision and for driving the rod‑to‑bipolar cell circuitry that underlies night and contrast sensitivity; when rods become dysfunctional or degenerate—due to RPE impairment, light damage, genetic defects, or other insults—overall retinal function declines and secondary pathology (including vascular changes) can follow, while therapies that protect or replace rods help preserve or restore retinal function and electrophysiological visual responses.']","Rods mediate low‑light (scotopic) vision and drive the rod→bipolar cell circuitry underlying night and contrast sensitivity, so their dysfunction or loss (from RPE impairment, light damage, genetics, etc.) leads to impaired retinal function, secondary pathology (including vascular changes), and reduced electrophysiological visual responses, while therapies that protect or replace rods can help preserve or restore function."
What is the purpose of the Amsler grid in daily use?,The Amsler grid monitors daily vision changes to detect AMD progression.,"['The Amsler grid is a simple daily self‑check for people at risk of or with macular degeneration: by looking at the grid and noting any wavy, missing, or distorted lines it helps detect early central vision changes and visual distortion (metamorphopsia), so problems can be noticed promptly and brought to a clinician for assessment and management.']","The Amsler grid is used daily by people at risk of or with macular degeneration to self‑check for early central vision changes—reporting any wavy, missing, or distorted lines (metamorphopsia) so problems can be promptly brought to a clinician for assessment and management."
What is the primary outcome of untreated wet AMD?,The primary outcome of untreated wet AMD is severe central vision loss.,"['If left untreated, wet age-related macular degeneration typically leads to abnormal choroidal neovascularization that damages the central retina and results in severe, often irreversible loss of central visual acuity, potentially progressing to legal blindness.']","The primary outcome of untreated wet AMD is progressive abnormal choroidal neovascularization that damages the central retina and leads to severe, often irreversible loss of central visual acuity, potentially progressing to legal blindness."
What is the most common age group affected by AMD?,The most common age group affected by AMD is people over 60.,"['Age-related macular degeneration primarily affects older adults, becoming increasingly common after age 50 and most prevalent among the elderly, particularly those aged 65 and older.']","Age-related macular degeneration is most common among elderly individuals, particularly those aged 65 and older."
What is the role of carotenoids in AMD prevention?,Carotenoids like lutein protect the retina from light damage in AMD prevention.,"['Carotenoids, particularly lutein and zeaxanthin, concentrate in the macula and retinal pigment epithelium where they act as antioxidants and light filters, protecting retinal cells from oxidative damage and the cytotoxic effects of lipofuscin; higher dietary intake or targeted supplementation is associated with reduced risk and slower progression of age-related macular degeneration and improvements in vision-related measures, although their effectiveness depends on factors such as bioavailability, diet, and esterification.']","Carotenoids (especially lutein and zeaxanthin) accumulate in the macula and RPE where, by filtering blue light and acting as antioxidants against oxidative damage and lipofuscin cytotoxicity, higher dietary intake or supplementation is associated with reduced AMD risk, slower progression, and improved vision-related measures—though effectiveness varies with bioavailability, diet, and esterification."
What is a frequent visual issue in intermediate AMD?,A frequent visual issue in intermediate AMD is mild difficulty with fine details.,"['A common visual problem in intermediate AMD is loss of central vision, often experienced as blurred vision and difficulty reading or performing tasks that require fine detail.']","A frequent visual issue in intermediate AMD is loss of central vision, commonly experienced as blurred vision and difficulty reading or performing tasks requiring fine detail."
What is the purpose of telescopic lenses in AMD?,Telescopic lenses magnify distant objects to aid vision in AMD patients.,"['Telescopic lenses are used in age-related macular degeneration to treat vision loss by improving visual acuity, helping compensate for central vision impairment and the inability to see directly, and thereby easing problems such as difficulty reading, driving, and dependence on others.']","Telescopic lenses for AMD are used to improve visual acuity by compensating for central vision loss—enabling patients to see more clearly, read better, and perform tasks like driving with less dependence on others."
What is the main environmental contributor to AMD?,The main environmental contributor to AMD is chronic sun exposure.,"['Poor oral health—specifically periodontal disease—appears to be a major environmental contributor to age-related macular degeneration, likely acting via chronic systemic inflammation (elevated CRP) and related biologic changes from environmental exposures.']","Based on the provided data, poor oral health—specifically periodontal disease—is identified as a major environmental contributor to age-related macular degeneration, likely via chronic systemic inflammation (elevated CRP)."
What is the typical appearance of geographic atrophy?,Geographic atrophy appears as well-defined areas of retinal loss on imaging.,"['Geographic atrophy typically appears as well‑demarcated patches of retinal pigment epithelium and photoreceptor loss that show decreased autofluorescence on fundus autofluorescence imaging, commonly occurring in non‑neovascular (dry) age‑related macular degeneration and often associated with subretinal drusenoid deposits.']","Geographic atrophy typically appears as well‑demarcated patches of retinal pigment epithelium and photoreceptor loss with decreased autofluorescence on fundus autofluorescence imaging, commonly seen in non‑neovascular (dry) AMD and often associated with subretinal drusenoid deposits."
What is the benefit of yellow-tinted glasses for AMD patients?,"Yellow-tinted glasses reduce glare, improving comfort for AMD patients.","['Yellow-tinted glasses filter blue light, reducing blue-light–induced photochemical and oxidative damage to the retina, which can help protect against or slow progression of age-related macular degeneration and improve visual comfort, contrast and glare sensitivity; they may also have secondary benefits for sleep and mood.']","Yellow-tinted glasses filter blue light, which can reduce blue-light–induced photochemical and oxidative retinal damage and thereby may help protect against or slow progression of AMD while also improving visual comfort, contrast, glare sensitivity, and possibly sleep and mood."
What is the primary source of retinal nourishment?,The primary source of retinal nourishment is the choroid’s blood supply.,"['The retina is fed by two vascular systems: the outer retina and photoreceptors are primarily nourished by the choroidal circulation across the retinal pigment epithelium, while the inner retinal layers are supplied by the retinal (central retinal artery) circulation; disruption of the choroid, RPE, or retinal vasculature (for example VEGF-driven neovascular changes) impairs nourishment and leads to retinal degeneration.']","The primary source of nourishment for the outer retina and photoreceptors is the choroidal circulation across the retinal pigment epithelium, while the inner retina is supplied by the retinal (central retinal artery) circulation."
What is the effect of AMD on straight-line perception?,AMD can make straight lines appear wavy due to macular distortion.,"['Age-related macular degeneration primarily damages central vision, producing blurred or distorted central images so that straight lines can appear wavy, bent, broken, or even partially missing; this loss of accurate straight-line perception impairs reading, mobility, driving, and other tasks that rely on precise spatial judgments.']","Age-related macular degeneration impairs straight-line perception, causing straight lines to appear wavy, bent, broken, or partially missing and thereby degrading tasks that require precise spatial judgments."
What is the role of genetic predisposition in AMD?,Genetic predisposition increases AMD likelihood through inherited risk factors.,"['Genetic predisposition strongly influences AMD risk and progression: inherited variants—particularly polymorphisms in complement and other retinal‑relevant genes—contribute to disease pathogenesis by promoting complement dysregulation, altered autophagy and retinal parainflammation, thereby increasing susceptibility to AMD, aggravating its course and raising the likelihood of central vision loss and advanced disease.']","Genetic predisposition plays a major role in AMD by increasing susceptibility and worsening disease course—especially via inherited polymorphisms (notably in complement and other retinal genes) that drive complement dysregulation, impaired autophagy, and retinal parainflammation, thereby raising the risk of central vision loss and progression to advanced AMD."
What is a common anti-VEGF drug used for wet AMD?,A common anti-VEGF drug for wet AMD is ranibizumab.,"['Ranibizumab (Lucentis) is a commonly used anti‑VEGF drug for treating wet age-related macular degeneration; aflibercept (Eylea) and bevacizumab (Avastin, often used off‑label) are also widely used alternatives.']","A common anti‑VEGF drug used for wet age‑related macular degeneration is ranibizumab (Lucentis), with aflibercept (Eylea) and bevacizumab (Avastin, often used off‑label) also widely used alternatives."
What is the purpose of dietary antioxidants in AMD?,Dietary antioxidants protect retinal cells from oxidative damage in AMD.,"['The purpose of dietary antioxidants in AMD is to protect the retina and retinal pigment epithelium from oxidative and photochemical damage, thereby reducing cell loss, lowering risk, and helping to slow or prevent the development and progression of AMD while supporting overall ocular health and clinical management.']","The purpose of dietary antioxidants in AMD is to protect the retina and retinal pigment epithelium from oxidative and photochemical damage, thereby reducing cell loss, lowering risk, and helping to slow or prevent the development and progression of AMD while supporting overall ocular health and clinical management."
What is the effect of AMD on light adaptation?,AMD slows light adaptation by impairing macular function.,"['Age-related macular degeneration disrupts adaptation to changes in illumination, most notably causing impaired dark adaptation — delayed and reduced ability to regain sensitivity in low light — which leads to night-vision difficulties and contributes to problems with reading, driving and other tasks that depend on rapid adjustment to changing light levels.']","AMD impairs adaptation to changes in illumination—especially dark adaptation—causing delayed and reduced recovery of low-light sensitivity, leading to night-vision difficulties and problems with tasks (e.g., reading, driving) that require rapid adjustment to changing light levels."
What is the role of the retinal pigment epithelium in vision?,The retinal pigment epithelium supports photoreceptors and recycles visual pigments.,"['The retinal pigment epithelium (RPE) is a pigmented cell layer in the outer retina that is essential for normal vision: it nourishes and supports photoreceptors by transporting nutrients (including glucose), clearing waste and shed photoreceptor material, and maintaining retinal function and structure. Loss, detachment, or dysfunction of RPE leads to photoreceptor degeneration and contributes to macular diseases such as age-related macular degeneration and geographic atrophy, causing blurred vision and vision loss. Preserving or restoring healthy RPE—for example with cell therapies or subretinal transplantation of functioning RPE—can help protect or improve vision.']","The retinal pigment epithelium (RPE) is a pigmented outer-retina cell layer that supports and nourishes photoreceptors by transporting nutrients (including glucose), clearing waste and shed photoreceptor material, and maintaining retinal structure and function, with RPE loss or dysfunction leading to photoreceptor degeneration and vision loss as seen in AMD and geographic atrophy."
What is a typical sign of early wet AMD?,A typical sign of early wet AMD is sudden vision distortion.,['A typical early sign is the presence of drusen—small yellowish deposits beneath the retina visible on fundus exam or OCT.'],A typical sign of early wet AMD is the presence of drusen—small yellowish deposits beneath the retina visible on fundus exam or OCT.
What is the benefit of prism lenses for AMD patients?,Prism lenses shift images to usable vision areas for AMD patients.,"['Prism lenses for people with AMD can improve visual acuity and help compensate for central vision loss, reducing difficulty reading and the problem of not seeing what they are looking directly at and thereby improving everyday visual functioning.']","Prism lenses for people with AMD can improve visual acuity and compensate for central vision loss, reducing difficulty reading and helping them see objects they look directly at, thereby improving everyday visual functioning."
What is the main lifestyle risk factor for AMD?,The main lifestyle risk factor for AMD is smoking.,"['Cigarette smoking is the single most important lifestyle risk factor for age-related macular degeneration, substantially increasing both the risk of developing AMD and its progression; quitting smoking and adopting healthier habits such as a balanced diet, maintaining a healthy weight, and regular physical activity can help lower risk.']","Cigarette smoking is the single most important lifestyle risk factor for age-related macular degeneration, substantially increasing both the risk of developing AMD and its progression."
What is the purpose of fundus autofluorescence in AMD?,Fundus autofluorescence assesses retinal pigment health in AMD.,"['Fundus autofluorescence in AMD is used to detect and map retinal pigment epithelium dysfunction and atrophy, identify and quantify geographic atrophy (including early non‑foveal lesions) and reticular pseudodrusen, monitor lesion progression and size over time, and provide prognostic information to guide monitoring and therapeutic decisions aimed at protecting central vision.']","Fundus autofluorescence in AMD is used to detect and map retinal pigment epithelium dysfunction and atrophy, identify and quantify geographic atrophy (including early non‑foveal lesions) and reticular pseudodrusen, monitor lesion progression and size over time, and provide prognostic information to guide monitoring and therapeutic decisions to protect central vision."
What is the effect of AMD on central visual acuity?,"AMD reduces central visual acuity, blurring detailed vision.","['Age-related macular degeneration damages the macula and reduces central visual acuity, producing blurred or lost central vision that is often progressive and can become permanent, markedly impairing activities like reading and driving and leading to greater dependence and emotional distress; in advanced forms it may cause irreversible central vision loss or blindness.']","Age-related macular degeneration damages the macula and progressively reduces or destroys central visual acuity, causing blurred or lost central vision that can become permanent and markedly impair activities like reading and driving."
What is the role of fish oil in AMD management?,Fish oil provides omega-3s to reduce retinal inflammation in AMD.,"['Fish oil is used as a therapeutic option in managing age-related macular degeneration, with anti-inflammatory and systemic vascular benefits that may help reduce disease severity and progression; it has also been applied for related ocular conditions like dry eye, so it is generally considered a supportive adjunct to other AMD treatments.']","Fish oil is used as a supportive adjunct in AMD management for its anti-inflammatory and systemic vascular benefits that may help reduce disease severity and progression, though it is not a standalone treatment."
What is a common adaptation for AMD patients with technology?,A common adaptation is using text-to-speech software.,"['Patients with age-related macular degeneration commonly turn to assistive technologies—such as optical or electronic magnifiers, screen‑magnification and high‑contrast/large‑text settings, text‑to‑speech and screen‑reader apps, and other low‑vision devices—to compensate for central vision loss and help with reading, daily activities, mobility and independence, thereby improving quality of life.']","A common adaptation for AMD patients is using assistive technologies—such as optical or electronic magnifiers, screen‑magnification and high‑contrast/large‑text settings, text‑to‑speech/screen‑reader apps, and other low‑vision devices—to compensate for central vision loss and improve reading, daily activities, mobility, and independence."
What is the purpose of laser photocoagulation in AMD?,Laser photocoagulation seals leaking blood vessels in wet AMD.,"['Laser photocoagulation is used mainly for the neovascular (wet) form of AMD to seal or destroy well‑defined choroidal neovascular membranes and leaky blood vessels, reducing exudation and helping to stabilize or improve central vision in selected cases; it can also be applied to related retinal conditions such as polypoidal choroidal vasculopathy or chronic serous retinal disorders and is sometimes combined with anti‑VEGF treatments, though it carries risks of adverse effects and may worsen neovascular or retinal pigment epithelium damage in some patients.']","The purpose of laser photocoagulation in AMD—primarily the neovascular (wet) form—is to seal or destroy well‑defined choroidal neovascular membranes and leaky blood vessels to reduce exudation and help stabilize or improve central vision in selected cases, sometimes adjunctively with anti‑VEGF therapy, although it carries risks of worsening neovascular or RPE damage."
What is the effect of AMD on shape recognition?,AMD impairs shape recognition by distorting central vision.,"['Age-related macular degeneration (AMD) notably impairs shape recognition: as central vision and visual acuity decline—especially in advanced stages—people have more trouble recognizing faces, objects and colors and show poorer spatial perception and motion sensitivity. This progressive central-vision loss leads to difficulties with reading, driving, and everyday recognition tasks, though interventions such as prosthetic central-vision devices and perceptual training can partially improve face and object recognition in some cases.']","AMD progressively impairs shape recognition—especially in advanced stages—because central-vision and visual acuity loss reduce ability to recognize faces, objects, colors, spatial relations and motion, though interventions like prosthetic central-vision devices and perceptual training can partially restore recognition in some cases."
What is the role of weight management in AMD?,"Weight management reduces inflammation, aiding AMD prevention.",['Maintaining a healthy weight or losing excess weight can help prevent ocular complications and thus supports overall management of age-related macular degeneration as part of broader strategies to protect vision.'],Maintaining a healthy weight or losing excess weight may help prevent ocular complications and support overall management of age-related macular degeneration as part of broader vision-protective strategies.
What is a frequent retinal finding in advanced AMD?,A frequent retinal finding in advanced AMD is photoreceptor loss.,"['Outer retinal tubulation is a common retinal finding in advanced age-related macular degeneration, often occurring alongside retinal pigment epithelium degeneration, drusen, choroidal changes, and the atrophic or neovascular processes that lead to vision loss.']","A frequent retinal finding in advanced age-related macular degeneration is outer retinal tubulation, commonly occurring alongside retinal pigment epithelium degeneration, drusen, choroidal changes, and atrophic or neovascular processes."
What is the benefit of audio descriptions for AMD patients?,"Audio descriptions narrate visuals, aiding AMD patients with media access.","['Because AMD often causes central vision loss, blurred vision and difficulty reading, driving and recognizing scenes—leading to reduced independence, mobility problems and emotional distress—audio descriptions that narrate visual information let patients follow films, events and visual environments more easily, helping them understand content, maintain independence, reduce frustration and improve overall participation and quality of life.']","Audio descriptions help AMD patients follow visual content by narrating scenes, which improves understanding, maintains independence, reduces frustration, and enhances participation and quality of life."
What is the main challenge of dry AMD treatment?,The main challenge of dry AMD treatment is the lack of options to reverse damage.,"['The main challenge is that treating dry AMD often requires frequent, ongoing intraocular interventions—which places a heavy burden on patients and clinicians—and must contend with a progressive disease characterized by retinal pigment epithelium dysfunction, geographic atrophy, and photoreceptor loss.']","The main challenge of dry AMD treatment is providing effective, often frequent, ongoing intraocular interventions to manage a progressive disease marked by retinal pigment epithelium dysfunction, geographic atrophy, and photoreceptor loss, which imposes substantial burden on patients and clinicians."
What is the role of cardiovascular health in AMD?,"Cardiovascular health supports retinal blood flow, impacting AMD risk.","['Cardiovascular health is closely linked to AMD: poor vascular health and cardiovascular disease are associated with higher risk and with the retinal vascular changes seen in AMD, while ideal cardiovascular health is associated with lower odds of eye disease. Shared contributors—aging, high blood pressure, inflammation, abnormal lipids and other systemic vascular/metabolic factors—appear to drive both heart and retinal damage, so managing cardiovascular risk factors may help reduce the risk or slow progression of AMD.']","Cardiovascular health plays a key role in AMD: poor vascular health and cardiovascular disease—through shared factors like aging, hypertension, inflammation, and abnormal lipids—are associated with higher AMD risk and retinal vascular changes, while maintaining ideal cardiovascular health may lower the risk or slow progression."
What is a common symptom of geographic atrophy?,A common symptom of geographic atrophy is fixed blind spots in central vision.,"['A common symptom of geographic atrophy is progressive loss of central vision, causing difficulty seeing fine details and trouble seeing what you are directly looking at.']","A common symptom of geographic atrophy is progressive loss of central vision, leading to difficulty seeing fine details and trouble seeing what you are directly looking at."
What is the purpose of visual acuity testing in AMD?,Visual acuity testing measures central vision loss in AMD.,"['Visual acuity testing is used in AMD to quantify and monitor central vision loss and overall visual impairment, detect new or worsening disease such as neovascular (wet) changes, guide diagnosis and treatment decisions, and track response to therapy. Regular acuity checks provide a simple, objective measure of functional vision important for activities like reading and driving, and explaining their purpose to patients helps ensure acceptance and adherence to monitoring.']","Visual acuity testing in AMD quantifies and monitors central vision loss to detect new or worsening disease (including neovascular changes), guide diagnosis and treatment decisions, track response to therapy, and provide an objective measure of functional vision important for daily activities."
What is the effect of AMD on motion detection?,AMD can impair motion detection in the central field.,"['Age-related macular degeneration (AMD) impairs motion detection: people with AMD commonly experience altered motion sensitivity and motion-related artifacts, which degrade spatial perception and mobility and can worsen driving performance and safety, producing observation errors, lane-keeping and gap-selection problems, and difficulties at traffic-light-controlled intersections.']","AMD impairs motion detection, causing altered motion sensitivity and motion-related artifacts that degrade spatial perception and mobility and can worsen driving performance and safety (e.g., observation errors, lane-keeping and gap-selection problems, and difficulties at traffic-light-controlled intersections)."
What is the role of siblings in AMD risk assessment?,"Siblings indicate genetic risk, aiding AMD risk assessment.","['A sibling with AMD raises your likelihood of developing the disease because family members share inherited susceptibility and common lifestyle or health risk factors; knowing sibling status helps clinicians judge whether earlier or more frequent screening, attention to modifiable risks (like smoking and blood pressure), and consideration of genetic counseling or testing are warranted, though it does not guarantee disease.']","A sibling with AMD increases an individual's risk because shared genetics and lifestyle factors raise susceptibility, so clinicians may recommend earlier/more frequent screening, management of modifiable risks (e.g., smoking, blood pressure), and consideration of genetic counseling or testing, though it does not guarantee disease."
