user_input,retrieved_contexts,response,reference,answer_correctness,answer_relevancy,answer_similarity,faithfulness,context_precision,context_recall
What causes distorted central vision in wet AMD?,"['Distorted central vision in wet AMD results from abnormal, leaky blood vessels growing under the macula (choroidal neovascularization) driven by factors such as VEGF; the leaking fluid, bleeding and associated disruption of the retinal pigment epithelium and photoreceptors cause swelling and structural distortion at the retinal center, reducing visual acuity and producing warped or blurred central vision.']","Distorted central vision in wet AMD is caused by abnormal, VEGF-driven choroidal neovascularization under the macula whose leaking fluid, bleeding and resultant disruption of the retinal pigment epithelium and photoreceptors produce swelling and structural distortion of the retinal center.","Leaking vessels warp the macula, distorting central vision in wet AMD.",0.38413704671954124,1.0,0.9365481868781649,1.0,0.9999999999,1.0
How does OCT imaging enhance AMD diagnosis accuracy?,"['OCT provides high-resolution cross-sectional views of the retina that reveal early and subtle signs of AMD—such as drusen, subretinal drusenoid deposits, fluid/exudation, and different neovascular subtypes—allowing clinicians to distinguish non‑exudative from exudative disease, detect choroidal neovascularization, and track biomarkers of activity and treatment response; combined with fundus imaging and advanced image analysis, these capabilities improve characterization of posterior‑fundus features and clinical subtypes, enabling earlier, more precise diagnosis and management decisions.']","OCT enhances AMD diagnostic accuracy by providing high‑resolution cross‑sectional retinal images that detect early/subtle features (drusen, subretinal drusenoid deposits, fluid, and neovascular subtypes), distinguish non‑exudative from exudative disease, detect choroidal neovascularization, and, when combined with fundus imaging and advanced analysis, track activity biomarkers and treatment response to enable earlier, more precise diagnosis and management decisions.","OCT reveals retinal details, improving early and accurate AMD diagnosis.",0.9841483741837692,0.9875778207749026,0.9365934967350769,0.8571428571428571,0.9999999999,1.0
Why does hypertension worsen retinal damage in AMD?,"['High blood pressure damages the eye’s small vessels and choroidal circulation, producing ischemia, microaneurysms, occlusions and hypertensive retinopathy/choroidopathy that accelerate microvascular aging and stress the RPE. Those vascular and RPE changes promote inflammation, oxidative injury and fluid/hemorrhagic complications that drive earlier progression of AMD and increase the chance of neovascular (wet) conversion, worsening retinal damage and reducing responsiveness to treatments.']","Hypertension damages the eye’s small vessels and choroidal circulation causing ischemia, microaneurysms, occlusions and hypertensive retinopathy/choroidopathy that accelerate microvascular aging and RPE stress, promoting inflammation, oxidative injury and fluid/hemorrhagic complications that drive earlier AMD progression and increase neovascular conversion and treatment resistance.","Hypertension stresses retinal vessels, worsening damage and AMD progression.",0.3763065759352298,0.9429504784786734,0.9337977323123479,1.0,0.9999999999,1.0
How does lutein intake improve macular function in AMD?,"['Dietary lutein accumulates in the macula where it boosts macular pigment, filters harmful blue light, and through antioxidant and anti-inflammatory actions helps protect retinal cells from oxidative damage and cell loss; these effects can preserve or improve visual acuity and contrast sensitivity, slow functional decline in age-related macular degeneration, and thereby improve overall macular function.']","Dietary lutein accumulates in the macula, boosting macular pigment that filters harmful blue light and—with antioxidant and anti-inflammatory actions—protects retinal cells from oxidative damage and loss, thereby preserving or improving visual acuity, contrast sensitivity, and slowing functional decline in AMD.","Lutein filters damaging light, improving macular function in AMD.",0.9837042847557976,,0.9348171390231906,1.0,0.9999999999,1.0
What leads to central blind spots in late AMD?,"['Central blind spots (central visual loss or scotomas) in late age-related macular degeneration result from progressive degeneration of the macula with loss of photoreceptors and retinal tissue, often following accumulation of drusen and subretinal drusenoid deposits (pseudodrusen); development and progression are promoted by advancing age and modifiable risks such as smoking, metabolic syndrome/obesity and high blood glucose or triglycerides, as well as genetic susceptibility (including variants in CFH, C3, HTRA1) and dietary/nutritional factors.']","Central blind spots in late AMD arise from progressive macular degeneration with loss of photoreceptors and retinal tissue—often following drusen and subretinal drusenoid deposit accumulation—and are promoted by age, smoking, metabolic syndrome/obesity, high blood glucose or triglycerides, and genetic susceptibility (e.g., CFH, C3, HTRA1).","Macular cell loss blocks light, creating central blind spots in late AMD.",0.47802791245999376,0.9808213093720218,0.9121116498399751,1.0,0.9999999999,1.0
How does photodynamic therapy slow wet AMD progression?,"['Photodynamic therapy slows progression of wet AMD by using a light-activated drug (commonly verteporfin) to selectively target and close the abnormal choroidal blood vessels that drive the neovascular, or “wet,” form of the disease; by reducing vessel leakage and bleeding it limits further retinal damage and helps preserve or improve vision, and it can be used alone or alongside anti-VEGF treatments for added benefit.']","Photodynamic therapy slows wet AMD progression by intravenously administering a light-activated drug (commonly verteporfin) that accumulates in abnormal choroidal neovascular vessels and, when activated by directed laser light, selectively closes these leaking and bleeding vessels to reduce retinal damage and preserve or improve vision, and it may be used alone or adjunctively with anti-VEGF treatments.","Photodynamic therapy seals abnormal vessels, slowing damage in wet AMD.",0.5086035234075869,0.9681544575384731,0.9435050027212566,0.75,0.9999999999,1.0
Why does wet AMD elevate the risk of retinal separation?,"['Wet (neovascular) AMD raises the risk of retinal separation because abnormal new blood vessels grow under the macula and leak fluid and blood, producing subretinal exudation and hemorrhage that accumulate beneath and can lift the neurosensory retina; certain neovascular subtypes (for example polypoidal choroidal vasculopathy) are particularly prone to bleeding and fluid buildup, further increasing the chance of detachment.']","Wet (neovascular) AMD elevates the risk of retinal separation because abnormal new blood vessels growing under the macula leak fluid and blood—causing subretinal exudation and hemorrhage that accumulate beneath and can lift the neurosensory retina, with certain neovascular subtypes (e.g., polypoidal choroidal vasculopathy) being particularly prone to bleeding and fluid buildup.","Fluid from leaking vessels lifts the retina, elevating separation risk in wet AMD.",0.5028950286992067,0.9510005892637675,0.9206710238877359,1.0,0.9999999999,1.0
How does low vision rehab improve AMD patient quality of life?,"['Low-vision rehabilitation for AMD compensates for central vision loss through assistive devices, training, environmental adaptations and psychological support, helping patients read, move about safely, recognize faces and maintain driving-related skills; by restoring function and independence it reduces frustration, anxiety and depression and thereby substantially improves vision-related quality of life.']","Low-vision rehabilitation for AMD improves quality of life by using assistive devices, training, environmental adaptations and psychological support to compensate for central vision loss, restore functional abilities (reading, mobility, face recognition, driving-related skills), and reduce frustration, anxiety and depression.","Low vision rehab teaches adaptive skills, improving quality of life in AMD.",0.33433647939898115,0.9837791057043073,0.9373459175959244,1.0,0.9999999999,1.0
What causes intermediate AMD to worsen into late AMD?,"['Progression from intermediate to late AMD is mainly driven by worsening retinal deposits and tissue changes — growth and enlargement of drusen (including soft drusen, subretinal drusenoid deposits and reticular/pseudodrusen) and associated retinal pigment/vascular alterations that promote geographic atrophy or neovascularization. Systemic and lifestyle factors such as older age, smoking, metabolic syndrome/obesity and adverse metabolic profiles (high glucose, high triglycerides, elevated inflammatory markers) plus genetic susceptibility increase the likelihood of this progression.']","Progression from intermediate to late AMD is primarily driven by growth and enlargement of retinal deposits (drusen, subretinal drusenoid deposits, reticular/pseudodrusen) and associated retinal pigment and vascular changes that promote geographic atrophy or neovascularization, with increased risk from older age, smoking, metabolic syndrome/obesity, adverse metabolic profiles (e.g., high glucose, high triglycerides, inflammation), and genetic susceptibility.","Drusen expansion damages the retina, worsening intermediate AMD into late AMD.",0.4980219579454881,0.9387585060530431,0.9011787408728616,1.0,0.9999999999,1.0
How does smoking accelerate wet AMD damage?,"['Smoking both raises the risk of developing age-related macular degeneration and speeds its progression to the vision-threatening neovascular (wet) form: tobacco smoke promotes oxidative stress, inflammation and microvascular aging, damages the retinal pigment epithelium and Bruch’s membrane, and alters factors that favor abnormal vessel growth, leading to earlier onset, larger or more aggressive choroidal neovascular lesions, worse visual outcomes and a reduced response to anti‑VEGF treatment; quitting smoking can slow progression and lower the risk of advanced disease.']","Smoking accelerates progression to neovascular (wet) AMD by promoting oxidative stress, inflammation, microvascular aging, and damage to the retinal pigment epithelium and Bruch’s membrane while altering pro‑angiogenic factors, which together favor earlier, larger or more aggressive choroidal neovascular lesions, worse vision outcomes and reduced anti‑VEGF response (quitting smoking can slow progression).","Smoking weakens vessels, accelerating leakage and damage in wet AMD.",0.22772016647604396,0.9360503038017898,0.9108806659041758,1.0,0.9999999999,0.0
Why does wet AMD result in macular edema?,"['In wet AMD, abnormal growth of leaky new blood vessels beneath the macula—driven by factors like VEGF—causes retinal and subretinal vascular leakage and exudation, leading to accumulation of intraretinal and subretinal fluid (macular edema) that impairs central vision.']","Wet AMD causes macular edema because VEGF-driven abnormal growth of leaky submacular blood vessels leads to retinal and subretinal vascular leakage and exudation, resulting in accumulation of intraretinal and subretinal fluid that impairs central vision.","Leaking vessels flood the macula, resulting in edema in wet AMD.",0.4473705412377597,0.9652112286325037,0.9323412874171146,1.0,0.9999999999,1.0
How does aging heighten wet AMD risk?,"['As people age, the retinal pigment epithelium and other retinal cells undergo cumulative functional decline—driven by mitochondrial dysfunction, reduced cellular clearance, loss of protein homeostasis, lipid buildup, oxidative stress, chronic inflammation and immune/complement dysregulation—along with vascular stiffening and rising cellular senescence; these changes damage retinal structure and promote aberrant blood-vessel growth and leakage, markedly increasing the risk and severity of neovascular (wet) age-related macular degeneration.']","Aging heightens wet AMD risk by causing mitochondrial dysfunction, impaired cellular clearance and proteostasis, lipid accumulation, oxidative stress, chronic inflammation and complement/immune dysregulation, vascular stiffening, and increased cellular senescence in retinal cells, which together degrade retinal structure and promote aberrant, leaky blood-vessel growth.","Aging thins retinal tissues, increasing vulnerability to wet AMD.",0.34422716024132616,0.9602402258984939,0.9153701794268433,1.0,0.9999999999,1.0
What leads to phantom images in AMD patients?,"['Phantom images in AMD patients most commonly arise from the macular damage and resulting loss or severe blurring of central vision; when visual input is reduced or missing, the brain can generate its own percepts, producing phantom or hallucinatory images.']","Phantom images in AMD patients most commonly result from macular damage causing severe loss or blurring of central visual input, prompting the brain to generate perceptual content (hallucinations) to fill in the missing information.","Vision loss triggers brain compensation, leading to phantom images in AMD.",0.8712691380557234,0.9835882097099313,0.9136479807943221,1.0,0.9999999999,1.0
How does omega-3 intake reduce AMD severity?,"['Regular intake of omega‑3 fatty acids appears to lessen the severity of age-related macular degeneration by exerting protective effects that lower the risk of developing and slow progression of the disease, helping preserve central vision and reduce vision loss; this benefit may also relate to balancing harmful effects linked to higher omega‑6 intake.']",Regular omega‑3 intake appears to reduce AMD severity by exerting protective effects that lower the risk of disease onset and slow progression—preserving central vision and reducing vision loss—possibly by counterbalancing harmful processes associated with higher omega‑6 intake.,"Omega-3s decrease inflammation, reducing retinal damage and AMD severity.",0.8335676043254324,0.9743168313492983,0.9342704173017294,1.0,0.9999999999,1.0
Why does dry AMD impair detailed vision?,"['Dry age-related macular degeneration damages the macula—the central part of the retina responsible for high-acuity vision—through buildup of deposits and degeneration of the retinal pigment epithelium and photoreceptors, leading to progressive central vision loss, blurred vision and difficulty with fine-detail tasks like reading and driving; advanced stages produce geographic atrophy and often irreversible loss of detailed vision.']","Dry AMD impairs detailed vision because accumulation of deposits and degeneration of the retinal pigment epithelium and photoreceptors in the macula progressively destroys the central retinal cells responsible for high-acuity tasks, often leading to geographic atrophy and irreversible loss of fine-detail vision.","Drusen disrupt macular clarity, impairing detailed vision in dry AMD.",0.41015608658524405,0.984636821830814,0.8906953281552596,1.0,0.9999999999,0.0
How does the CFH gene increase AMD susceptibility?,"['Variants in the CFH gene, which encodes the complement regulator factor H, impair its function or lower its levels in the choroid, weakening control of the alternative complement pathway; this loss of regulation promotes local inflammation and pro‑inflammatory cytokine responses in retinal pigment epithelial cells, increasing risk of AMD and accelerating progression to advanced and neovascular forms, with common risk alleles such as rs1061170 strongly linked to the heightened susceptibility.']","Variants in CFH reduce factor H function or levels in the choroid, impairing control of the alternative complement pathway and promoting local inflammation and pro‑inflammatory cytokine responses in retinal pigment epithelium, thereby increasing risk of AMD and accelerating progression to advanced and neovascular forms (common risk allele: rs1061170).","CFH mutations heighten inflammation, increasing AMD susceptibility.",0.4999225130078078,0.9456225039769374,0.9087809611221405,1.0,0.9999999999,1.0
What causes macular tears in advanced AMD?,"['In advanced AMD, macular (RPE) tears most commonly result from the neovascular form of the disease, where abnormal choroidal neovascular membranes and pigment epithelial detachments create mechanical stress that rips the retinal pigment epithelium; these tears can occur spontaneously as the disease progresses but may also be precipitated by treatments such as anti‑VEGF injections (including ranibizumab) and photodynamic therapy, and are often associated with subretinal fluid, foveal involvement, and changes at Bruch’s membrane.']","In advanced AMD, macular (RPE) tears are most commonly caused by mechanical stress from neovascular disease—abnormal choroidal neovascular membranes and pigment epithelial detachments—that can rip the retinal pigment epithelium spontaneously as the disease progresses or be precipitated by treatments such as anti‑VEGF injections and photodynamic therapy, often in association with subretinal fluid, foveal involvement, and changes at Bruch’s membrane.","Retinal thinning stretches the macula, causing tears in advanced AMD.",0.22472872957091877,0.9863166967744138,0.8989149182836751,1.0,0.0,0.0
How does vision loss contribute to frustration in AMD patients?,"['Vision loss from AMD—typically progressive and affecting central vision—reduces the ability to read, drive, navigate and perform daily tasks, increasing dependence on others and lowering productivity and overall quality of life; the resulting loss of independence, functional abilities and hope for recovery or effective treatment produces significant emotional distress and frustration for patients.']","Vision loss from AMD progressively impairs central vision needed for reading, driving and daily tasks, increasing dependence, reducing productivity and hope for recovery, and thereby causing significant emotional distress and frustration.","Vision loss limits activities, contributing to frustration in AMD patients.",0.3811096237491505,0.9208263612654743,0.9244567111102857,1.0,0.9999999999,1.0
Why does wet AMD cause quick vision decline?,"['Wet (exudative) AMD causes rapid vision decline because abnormal new blood vessels grow beneath the macula and leak fluid and blood, producing exudation, swelling and scarring that quickly damage the central photoreceptors. That focal disruption of the macula leads to sudden blurring or loss of central vision and can progress faster to severe or irreversible visual impairment than the non‑exudative form.']","Wet (exudative) AMD causes rapid vision decline because abnormal new blood vessels grow beneath the macula and leak fluid and blood, producing exudation, swelling and scarring that quickly damage central photoreceptors and lead to sudden blurring or loss of central vision.","Rapid vessel leakage damages the macula, causing quick vision decline in wet AMD.",0.8303245276453277,0.9557793604460234,0.9212981105813105,1.0,0.9999999999,1.0
How does exercise mitigate AMD progression?,"['Age-related macular degeneration progression is driven largely by drusen accumulation, complement-mediated inflammation and drusenoid pigment epithelial detachments that lead to retinal atrophy. Modifiable factors such as nutritional supplementation and optical interventions can slow this course, and regular exercise may similarly mitigate progression by improving systemic vascular health and lowering chronic inflammation—reducing drivers that aggravate drusen-related disease and complement overactivation—and thereby helping to slow retinal damage and vision decline.']","Regular exercise may mitigate AMD progression by improving systemic vascular health and reducing chronic inflammation, thereby lowering drivers of drusen accumulation and complement overactivation that contribute to drusenoid pigment epithelial detachments and retinal atrophy.","Exercise improves retinal blood flow, mitigating AMD progression.",0.3810043670652479,0.9610249383671525,0.9240174682609913,0.5714285714285714,0.9999999999,0.0
What leads to epiretinal membrane growth in AMD?,"['In AMD, epiretinal membrane growth is driven chiefly by macular pathology and vitreoretinal interface changes—notably posterior vitreous detachment—together with local inflammatory signals (for example elevated TNF‑α) and coexisting ocular conditions such as diabetes, cataract, trauma or prior retinal detachment; these factors promote glial and fibrotic proliferation on the retinal surface, are visible on OCT, and can worsen visual prognosis.']","In AMD, epiretinal membrane growth is driven chiefly by macular pathology and vitreoretinal interface changes—especially posterior vitreous detachment—along with local inflammatory signals (e.g., elevated TNF-α) and coexisting ocular conditions (diabetes, cataract, trauma, prior retinal detachment) that promote glial and fibrotic proliferation visible on OCT and associated with worse visual prognosis.","Retinal damage stimulates scar tissue, leading to epiretinal membranes in AMD.",0.9043893570790598,0.9739859980473357,0.8902847010435121,1.0,0.9999999999,0.0
How does zeaxanthin shield against AMD damage?,"['Zeaxanthin concentrates in the macula and foveal retina where it absorbs damaging blue light and acts as an antioxidant, reducing light- and oxidation-induced injury to photoreceptors and the retinal pigment epithelium, supporting mitochondrial and RPE health and lowering markers of oxidative stress; these protective actions are associated with reduced AMD risk and slowed progression, along with improvements in macular pigment density and visual functions such as contrast sensitivity and glare tolerance.']","Zeaxanthin concentrates in the macula and foveal retina where it absorbs damaging blue light and acts as an antioxidant—protecting photoreceptors, retinal pigment epithelium (RPE), and mitochondria, reducing oxidative-stress markers, increasing macular pigment density, improving contrast sensitivity and glare tolerance, and thereby lowering AMD risk and slowing progression.","Zeaxanthin absorbs harmful light, shielding retinal cells from AMD damage.",0.4342870844399332,0.8999593226759789,0.9371483377597326,0.9166666666666666,0.9999999999,1.0
How does stem cell therapy aim to treat AMD vision loss?,"['Stem cell–based approaches for age-related macular degeneration aim to restore central vision by transplanting or replacing damaged retinal pigment epithelium and photoreceptors, promoting tissue repair and regeneration to halt irreversible retinal cell loss and thereby improve visual acuity and other measures of visual function; clinical benefit depends on successful integration of the new cells and management of immune, inflammatory, and transplantation-related complications.']","Stem cell therapy for AMD aims to restore central vision by transplanting or replacing damaged retinal pigment epithelium and photoreceptors to promote tissue repair and regeneration, contingent on successful cell integration and management of immune, inflammatory, and transplantation-related complications.","Stem cells replace damaged retinal cells, aiming to treat AMD vision loss.",0.7356292305041172,0.9584433258589554,0.9425169220164688,1.0,0.9999999999,1.0
What causes spatial disorientation in late AMD?,"['Spatial disorientation in late AMD stems primarily from central vision loss and resulting visual impairment — including inability to see what one is directly looking at or legal blindness — which disrupts the visual input and sensory integration needed for spatial cognition, orientation, navigation, balance and mobility.']","Spatial disorientation in late AMD is primarily caused by central vision loss and resulting severe visual impairment (including inability to see the point of fixation or legal blindness), which disrupts visual input and the sensory integration required for spatial cognition, orientation, navigation, balance, and mobility.","Central vision loss disrupts depth cues, causing spatial disorientation in late AMD.",0.8364218430801589,1.0000000000000002,0.9456873723206354,0.9,0.9999999999,1.0
How does sun exposure worsen retinal degeneration in AMD?,"['Sun and bright light, especially when intense or accumulated over years, accelerate age-related macular degeneration by causing acute and chronic light damage to the retinal pigment epithelium and photoreceptors. This photo-oxidative injury promotes toxic pigment (lipofuscin) buildup, RPE cell loss and photoreceptor degeneration, hastening central vision loss and progression to irreversible blindness; minimizing exposure with appropriate sun protection can reduce this risk.']","Intense or chronic sun/bright-light exposure causes photo-oxidative injury to the retinal pigment epithelium and photoreceptors, promoting lipofuscin accumulation, RPE cell loss and photoreceptor degeneration that accelerate central vision loss and progression of AMD, which can be mitigated by appropriate sun protection.","Sun exposure increases oxidative damage, worsening retinal degeneration in AMD.",0.9292144478596314,0.8632342895119035,0.9168577914385259,1.0,0.9999999999,1.0
Why does wet AMD cause subretinal fluid accumulation?,"['In wet (neovascular) AMD, abnormal choroidal blood vessels stimulated by excess VEGF grow beneath the retina and become leaky; their fluid and blood pass through or around a damaged retinal pigment epithelium and overwhelm its barrier and pumping function, leading to accumulation of fluid in the subretinal space. Inflammation and RPE disruption further increase leakage and fluid retention, which impairs retinal function and vision; blocking VEGF with anti‑VEGF therapy often reduces this fluid.']","Wet (neovascular) AMD causes subretinal fluid accumulation because VEGF-driven abnormal choroidal neovascular vessels become leaky and, together with retinal pigment epithelium (RPE) disruption and inflammation that impair the RPE barrier and pumping function, allow blood and fluid to pass into and build up in the subretinal space.","Leaking vessels deposit fluid under the retina, causing accumulation in wet AMD.",0.6415493413802204,0.9685548211997123,0.9298337291572452,1.0,0.9999999999,1.0
How does a high-fat diet increase AMD severity?,"['High‑fat diets (and the obesity they cause) worsen AMD by promoting systemic and local inflammation and oxidative stress, driving lipid accumulation and sub‑RPE/drusen formation and altering protein composition and RPE–choroid function, which together accelerate retinal/RPE degeneration and exacerbate AMD features and vision‑threatening progression.']","A high‑fat diet (and resultant obesity) increases AMD severity by promoting systemic and local inflammation and oxidative stress, driving lipid accumulation and sub‑RPE/drusen formation, altering protein composition and RPE–choroid function, and thereby accelerating retinal/RPE degeneration and vision‑threatening progression.","A high-fat diet promotes retinal lipid buildup, increasing AMD severity.",0.4360994990208636,0.9468619456266879,0.9443979960834543,1.0,0.9999999999,1.0
What causes faded colors in AMD vision?,"['Faded colors in AMD result from damage to the macula and retinal cells that mediate central and color vision; as the retinal pigment epithelium and photoreceptors deteriorate, color saturation and clarity decline, producing blurred, centrally reduced vision. This is an age-related, progressive condition influenced by genetics, inflammation and vascular factors, and often accompanies reading difficulty and other central-vision impairments.']","Faded colors in AMD result from progressive damage to the macula—particularly deterioration of the retinal pigment epithelium and photoreceptors that mediate central and color vision—driven by age-related genetic, inflammatory, and vascular factors, leading to reduced color saturation and clarity.","Macular damage reduces cone function, causing faded colors in AMD vision.",0.5019628971122087,0.9845718933438398,0.9169424975397438,0.8571428571428571,0.9999999999,1.0
How does geographic atrophy result in irreversible vision loss?,"['Geographic atrophy, an advanced non‑neovascular form of age‑related macular degeneration, causes progressive loss of retinal pigment epithelial cells and the overlying photoreceptors in the central retina; this destruction of the macular light‑sensing tissue leads to permanent loss of central vision, which is irreversible because the damaged retinal cells do not regenerate.']","Geographic atrophy causes irreversible central vision loss by progressive destruction of retinal pigment epithelial cells and the overlying photoreceptors in the macula, and because these retinal cells do not regenerate, the lost light‑sensing tissue cannot be restored.","Geographic atrophy destroys retinal cells, resulting in irreversible vision loss.",0.9869500113432622,0.9444039434364799,0.9478043375766011,1.0,0.9999999999,1.0
Why does large-print text enhance readability in AMD?,"[""Large-print text improves reading for people with age-related macular degeneration by compensating for central vision loss and reduced visual acuity: larger letters raise the print above the individual's critical threshold, making shapes and contrast easier to resolve, which boosts reading speed and accuracy, reduces frustration and dependence, and works well alongside other adaptations such as dynamic text presentation.""]","Large-print text enhances readability in AMD by enlarging letter size above the individual's critical threshold so shapes and contrast become easier to resolve despite central vision loss, thereby improving reading speed, accuracy, and reducing frustration.","Large-print text overcomes central vision loss, enhancing readability in AMD.",0.4068130015155325,0.9586171519950862,0.9605853393954633,1.0,0.9999999999,1.0
How does regular monitoring improve AMD treatment success?,"['Regular monitoring of AMD with clinical exams and imaging tests (such as OCT/OCTA and other diagnostic assessments) catches new or recurrent disease activity—exudation, neovascular changes, or progressive deposits—early, so clinicians can promptly adjust or re‑initiate treatment. This timely detection and response preserves central vision, reduces irreversible vision loss, and maximizes the effectiveness of available therapies.']","Regular monitoring with clinical exams and imaging (e.g., OCT/OCTA) detects new or recurrent exudation, neovascular changes, or progressive deposits early so clinicians can promptly adjust or re‑initiate therapy, thereby preserving central vision and reducing irreversible vision loss.","Regular monitoring detects changes early, improving AMD treatment success.",0.512246430711838,0.850017598220397,0.8489857228473516,1.0,0.9999999999,1.0
What leads to pigment aggregation in dry AMD?,"['Pigment aggregation in dry AMD mainly results from failure of the retinal pigment epithelium to clear and recycle waste: impaired autophagy and defective lysosomal clearance let proteins, peptides and lipids accumulate. Altered lipid/cholesterol surfaces and polypeptide buildup change aggregation kinetics, and chronic cellular stress and light exposure promote aggregate formation, increasing phototoxicity and driving RPE dysfunction, cellular damage and progressive atrophy.']","Pigment aggregation in dry AMD arises primarily from RPE failure to clear and recycle waste—impaired autophagy and defective lysosomal clearance cause proteins, peptides and lipids to accumulate, with altered lipid/cholesterol surfaces, polypeptide buildup, chronic cellular stress and light exposure accelerating aggregation, phototoxicity, RPE dysfunction and progressive atrophy.",Retinal pigment epithelium damage causes pigment aggregation in dry AMD.,0.38183580195177136,0.9897823536995117,0.9273432078070853,1.0,0.9999999999,0.0
How does screen reader software assist AMD patients?,"['Screen reader software helps people with age-related macular degeneration by restoring access to written information despite central and overall vision loss: it reads on-screen text aloud and offers alternative display options so users can follow documents, websites, messages, and instructions more easily, which supports independent reading, device navigation, daily tasks, and reduces reliance on others while improving participation and mobility.']","Screen reader software assists people with age-related macular degeneration by reading on-screen text aloud and offering alternative display options that restore access to documents, websites, messages, and instructions—supporting independent reading, device navigation, daily tasks, mobility, and reduced reliance on others.","Screen readers convert text to speech, assisting AMD patients with access.",0.4398914761594027,0.9172992832824468,0.9024230474947537,1.0,0.9999999999,0.0
Why does wet AMD increase retinal rupture risk?,"['In wet (neovascular) AMD, abnormal, fragile blood vessels grow from the choroid through a weakened Bruch’s membrane into the subretinal space; their tendency to leak fluid and bleed produces exudation, hemorrhage and mechanical stress on a degenerating retinal pigment epithelium and extracellular matrix, which can lead to tears or rupture of retinal layers. Age‑related weakening of supporting structures and associated lesions such as polypoidal choroidal vasculopathy and subretinal deposits further compromise tissue integrity and increase rupture risk.']","Wet (neovascular) AMD increases retinal rupture risk because choroidal neovascular membranes penetrate a weakened Bruch’s membrane and, being fragile and prone to leakage and hemorrhage, exert exudative, mechanical, and degenerative stress on the retinal pigment epithelium and extracellular matrix—compounded by age‑related structural weakening and associated lesions (e.g., polypoidal choroidal vasculopathy, subretinal deposits)—which together heighten the likelihood of tears or rupture of retinal layers.","Fluid pressure weakens the retina, increasing rupture risk in wet AMD.",0.3747746626470161,0.9606868831268947,0.8990986505880644,1.0,0.9999999999,0.0
How does a macular pucker affect visual clarity in AMD?,"['A macular pucker causes surface wrinkling and traction on the macula that adds distortion and blurring of central vision in AMD, further reducing visual acuity and worsening tasks like reading or driving; by aggravating macular changes such as edema and fluid it can compound AMD-related vision loss and functional impairment.']","A macular pucker causes surface wrinkling and traction on the macula that adds distortion, blurring, and worsened central visual acuity in AMD—often compounding AMD-related edema or fluid and further impairing tasks like reading or driving.","A macular pucker warps the retina, reducing visual clarity in AMD.",0.36813329300367537,0.9409983607907518,0.9271194983665326,1.0,0.9999999999,1.0
What causes AI to improve AMD screening?,"['AI enhances AMD screening by automating and improving image analysis of OCT and fundus scans to detect subtle signs and retinal fluid earlier, increasing sensitivity, specificity and overall prediction accuracy while reducing detection time; it streamlines workflows and enables telediagnostic platforms and remote screening, supports clinicians with faster, more reliable diagnoses and progression monitoring, and helps personalize care—collectively boosting detection accuracy, efficiency, and timely intervention.']","AI improves AMD screening by automating and enhancing OCT and fundus image analysis to detect subtle signs and retinal fluid earlier, increasing sensitivity, specificity and prediction accuracy, reducing detection time, supporting clinician workflows and remote screening, and enabling personalized monitoring and timely intervention.","AI detects retinal anomalies, improving AMD screening precision.",0.32754136907638864,0.9639579099039549,0.9351654763055545,1.0,0.9999999999,1.0
How does vascular dilation exacerbate AMD symptoms?,"['Dilation of choroidal or focal retinal vessels—seen in conditions like polypoidal choroidal vasculopathy and pachychoroid-related neovascular disease—promotes abnormal new vessel growth and leakage beneath the macula; the resulting exudation, bleeding and subretinal deposits increase retinal damage and fluid accumulation, worsening central and overall vision with blurred, progressive, and sometimes irreversible vision loss.']","Dilation of choroidal or focal retinal vessels (as in polypoidal choroidal vasculopathy and pachychoroid-related neovascular disease) fosters abnormal neovascular growth and leakage under the macula, causing exudation, hemorrhage, and subretinal deposits that increase retinal damage and fluid accumulation, thereby worsening central and overall vision with progressive, sometimes irreversible, blurring and vision loss.","Vascular dilation increases leakage, exacerbating retinal damage in AMD.",0.9379650791814351,0.873654886682434,0.8822950993344361,0.9166666666666666,0.9999999999,1.0
Why does AMD reduce meal preparation ability?,"['Age-related macular degeneration damages central vision, causing blurred or lost central sight, reduced ability to see fine detail and impaired spatial perception; this progressive visual impairment makes reading recipes and labels, judging distances, handling utensils and ingredients safely, and performing the precise tasks needed for cooking much harder, often increasing dependence on others for meal preparation.']","AMD reduces meal preparation ability because central vision loss and decreased fine-detail and spatial perception make reading recipes and labels, judging distances, handling utensils and ingredients safely, and performing precise cooking tasks difficult, often increasing dependence on others.","Central vision loss blurs details, reducing meal preparation ability in AMD.",0.3985503377229307,0.9430738412092393,0.9275346842250562,1.0,0.9999999999,1.0
How does photoreceptor loss impair AMD vision?,"['In AMD, loss of photoreceptors in the macula destroys the light‑sensing cells that mediate high‑resolution central vision, producing structural thinning of the outer nuclear layer and a progressive decline in visual function; the result is blurred or missing central vision, difficulty reading, driving and judging spatial details, increased dependence and emotional distress, and in advanced cases debilitating or irreversible blindness.']","Photoreceptor loss in AMD destroys the light‑sensing cells of the macula, causing outer nuclear layer thinning that produces blurred or missing central vision and progressive decline in high‑resolution tasks (reading, driving, spatial judgment), leading to increased dependency, emotional distress, and in advanced cases irreversible blindness.","Photoreceptor loss disrupts light detection, impairing AMD vision.",0.9826830612200167,0.9443250259985877,0.9307322448800669,1.0,0.9999999999,1.0
